away_season,away_event_date,away_nano,away_market,away_name,away_alias,away_points,away_epa_total,away_epa_offense_total,away_epa_offense_pass,away_epa_offense_rush,away_epa_defense_total,away_epa_defense_pass,away_epa_defense_rush,away_rush_att,away_rush_yds,away_rush_tds,away_pass_cmp,away_pass_att,away_pass_cmp_pct,away_pass_yds,away_pass_tds,away_pass_int,away_passer_rating,away_total_yds,away_times_sacked,away_yds_sacked_for,away_turnovers,away_penalties,away_penalty_yds,away_time_of_possession,away_boxscore_stats_link,away_home_away,away_days_since_last_game,away_short_rest
2024,2024-12-30,FCuH1wdksA2DQ,Detroit,Lions,DET,40,-5.0,25.85,19.44,5.94,-24.46,-21.1,-3.36,33,152,2,26,34,0.765,303,3,0,132.353,439,2,16,0,6,57,2092,https://www.pro-football-reference.com/boxscores/202412300sfo.htm,away,8.0,False
2015,2015-09-13,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,8.0,19.78,16.77,3.67,-11.43,-0.05,-11.76,30,133,1,18,23,0.783,189,3,0,140.489,322,0,0,0,10,74,1688,https://www.pro-football-reference.com/boxscores/201509130chi.htm,away,14.0,False
2015,2015-10-04,D5QY6bOxfn8ZL,Green Bay,Packers,GB,17,-14.0,-11.25,-5.82,-4.77,-5.93,-3.92,-3.0,33,162,1,22,32,0.688,224,1,0,98.958,362,3,24,0,8,65,2194,https://www.pro-football-reference.com/boxscores/201510040sfo.htm,away,6.0,False
2015,2015-11-01,D5QY6bOxfn8ZL,Green Bay,Packers,GB,10,-19.0,-2.89,-2.88,0.65,-20.9,-15.81,-5.09,21,90,1,14,22,0.636,77,0,0,69.697,140,3,27,0,2,15,1593,https://www.pro-football-reference.com/boxscores/201511010den.htm,away,14.0,False
2015,2015-11-08,D5QY6bOxfn8ZL,Green Bay,Packers,GB,29,-8.0,1.26,5.63,-5.9,-9.44,-12.39,3.63,19,71,0,25,48,0.521,369,4,1,96.615,402,5,38,2,7,87,1668,https://www.pro-football-reference.com/boxscores/201511080car.htm,away,7.0,False
2015,2015-11-22,D5QY6bOxfn8ZL,Green Bay,Packers,GB,30,-17.0,-4.55,-2.47,-1.29,-7.13,-12.68,5.89,34,124,0,16,34,0.471,212,2,0,86.887,320,2,16,0,4,19,1822,https://www.pro-football-reference.com/boxscores/201511220min.htm,away,7.0,False
2015,2015-12-03,D5QY6bOxfn8ZL,Green Bay,Packers,GB,27,5.0,6.76,10.61,-3.18,1.96,-1.54,2.86,24,67,1,24,36,0.667,273,2,1,96.181,313,3,27,1,7,55,1616,https://www.pro-football-reference.com/boxscores/201512030det.htm,away,7.0,False
2015,2015-12-20,D5QY6bOxfn8ZL,Green Bay,Packers,GB,30,-10.0,-14.05,-16.46,4.07,3.56,-3.17,6.73,28,103,1,22,39,0.564,204,1,1,68.75,293,2,14,2,6,75,1769,https://www.pro-football-reference.com/boxscores/201512200rai.htm,away,7.0,False
2015,2015-12-27,D5QY6bOxfn8ZL,Green Bay,Packers,GB,8,-30.0,-26.12,-22.23,-5.69,-4.66,-8.41,3.09,26,101,0,16,29,0.552,155,1,1,67.457,178,9,78,4,7,59,1784,https://www.pro-football-reference.com/boxscores/201512270crd.htm,away,7.0,False
2015,2016-01-10,D5QY6bOxfn8ZL,Green Bay,Packers,GB,35,-17.0,-5.95,-5.67,2.0,-12.3,-12.01,0.97,32,141,2,21,36,0.583,210,2,0,93.519,346,1,5,1,3,23,1773,https://www.pro-football-reference.com/boxscores/201601100was.htm,away,7.0,False
2015,2016-01-16,D5QY6bOxfn8ZL,Green Bay,Packers,GB,20,-6.0,6.14,4.03,2.78,-6.94,-9.98,3.44,22,135,0,24,44,0.545,261,2,1,77.936,386,1,10,1,8,55,1814,https://www.pro-football-reference.com/boxscores/201601160crd.htm,away,6.0,False
2016,2016-09-11,D5QY6bOxfn8ZL,Green Bay,Packers,GB,27,-4.0,5.3,11.46,-5.5,-12.55,-9.64,-1.96,25,95,1,20,34,0.588,199,2,0,95.098,294,1,0,0,5,24,1717,https://www.pro-football-reference.com/boxscores/201609110jax.htm,away,14.0,False
2016,2016-09-18,D5QY6bOxfn8ZL,Green Bay,Packers,GB,14,3.0,-2.14,10.64,-10.31,-0.44,-2.76,3.01,23,83,1,20,36,0.556,213,1,1,70.718,263,5,33,3,6,72,1782,https://www.pro-football-reference.com/boxscores/201609180min.htm,away,7.0,False
2016,2016-10-30,D5QY6bOxfn8ZL,Green Bay,Packers,GB,32,-1.0,18.3,12.35,5.62,-21.53,-20.32,-2.21,19,108,0,28,38,0.737,246,4,0,125.548,331,3,23,0,6,68,1877,https://www.pro-football-reference.com/boxscores/201610300atl.htm,away,10.0,False
2016,2016-11-13,D5QY6bOxfn8ZL,Green Bay,Packers,GB,25,22.0,20.29,22.18,-0.8,-0.96,-1.23,-1.82,13,69,1,32,55,0.582,379,2,2,76.25,402,5,46,3,12,107,1829,https://www.pro-football-reference.com/boxscores/201611130oti.htm,away,7.0,False
2016,2016-11-20,D5QY6bOxfn8ZL,Green Bay,Packers,GB,24,18.0,30.26,29.18,4.4,-10.04,-10.78,-0.43,19,84,0,27,44,0.614,360,3,1,100.568,424,2,20,2,6,59,1823,https://www.pro-football-reference.com/boxscores/201611200was.htm,away,7.0,False
2016,2016-11-28,D5QY6bOxfn8ZL,Green Bay,Packers,GB,27,-14.0,4.55,-1.23,4.45,-22.27,-23.05,2.05,28,74,1,30,39,0.769,313,2,0,116.72,387,0,0,0,7,51,2123,https://www.pro-football-reference.com/boxscores/201611280phi.htm,away,8.0,False
2016,2016-12-18,D5QY6bOxfn8ZL,Green Bay,Packers,GB,30,3.0,14.21,5.28,9.26,-9.17,-8.68,-1.15,23,226,3,19,31,0.613,252,0,0,87.03,451,4,27,0,8,64,1967,https://www.pro-football-reference.com/boxscores/201612180chi.htm,away,7.0,False
2016,2017-01-01,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,7.0,20.35,17.74,3.94,-12.02,-10.99,-1.69,31,153,0,27,39,0.692,300,4,0,126.015,448,1,5,0,10,75,2049,https://www.pro-football-reference.com/boxscores/201701010det.htm,away,8.0,False
2016,2017-01-15,D5QY6bOxfn8ZL,Green Bay,Packers,GB,34,3.0,20.14,17.39,3.42,-15.85,-9.09,-6.44,17,87,2,28,43,0.651,355,2,1,96.56,413,3,29,1,3,22,1786,https://www.pro-football-reference.com/boxscores/201701150dal.htm,away,7.0,False
2016,2017-01-22,D5QY6bOxfn8ZL,Green Bay,Packers,GB,21,-23.0,14.83,16.05,-1.22,-35.52,-38.71,2.06,17,99,0,27,45,0.6,287,3,1,91.62,367,2,19,2,6,63,1581,https://www.pro-football-reference.com/boxscores/201701220atl.htm,away,7.0,False
2017,2017-09-17,D5QY6bOxfn8ZL,Green Bay,Packers,GB,23,-11.0,6.04,9.54,-1.21,-14.1,-9.5,-5.7,15,59,1,33,50,0.66,343,2,1,90.667,367,3,35,2,10,70,1883,https://www.pro-football-reference.com/boxscores/201709170atl.htm,away,7.0,False
2017,2017-10-08,D5QY6bOxfn8ZL,Green Bay,Packers,GB,35,4.0,23.19,13.64,10.88,-19.13,-11.52,-7.61,25,160,1,19,29,0.655,221,3,0,122.917,342,4,39,1,6,38,1494,https://www.pro-football-reference.com/boxscores/201710080dal.htm,away,10.0,False
2017,2017-10-15,D5QY6bOxfn8ZL,Green Bay,Packers,GB,10,13.0,-4.65,5.66,-10.66,17.19,10.69,7.34,24,72,0,20,37,0.541,175,1,3,42.061,227,4,20,3,8,92,1671,https://www.pro-football-reference.com/boxscores/201710150min.htm,away,7.0,False
2017,2017-11-12,D5QY6bOxfn8ZL,Green Bay,Packers,GB,23,7.0,8.98,8.45,1.19,6.15,0.23,4.59,37,160,1,18,25,0.72,212,1,0,110.75,342,3,30,0,5,35,2033,https://www.pro-football-reference.com/boxscores/201711120chi.htm,away,6.0,False
2017,2017-11-26,D5QY6bOxfn8ZL,Green Bay,Packers,GB,28,3.0,15.4,19.41,-4.33,-11.73,-11.92,0.19,24,80,1,17,26,0.654,245,3,0,134.295,307,4,18,0,3,27,1584,https://www.pro-football-reference.com/boxscores/201711260pit.htm,away,7.0,False
2017,2017-12-10,D5QY6bOxfn8ZL,Green Bay,Packers,GB,27,6.0,13.46,12.29,1.17,-10.15,-9.26,-1.57,27,85,1,35,46,0.761,265,3,0,111.232,341,1,9,0,3,20,2177,https://www.pro-football-reference.com/boxscores/201712100cle.htm,away,7.0,False
2017,2017-12-17,D5QY6bOxfn8ZL,Green Bay,Packers,GB,24,-7.0,7.5,-0.04,7.87,-17.49,-16.22,0.56,19,120,0,26,45,0.578,290,3,3,71.528,384,3,26,4,6,28,1563,https://www.pro-football-reference.com/boxscores/201712170car.htm,away,7.0,False
2017,2017-12-31,D5QY6bOxfn8ZL,Green Bay,Packers,GB,11,-24.0,-11.12,-6.3,-5.45,-12.64,-15.86,4.22,27,103,0,20,32,0.625,193,1,2,63.672,256,4,40,4,8,68,1907,https://www.pro-football-reference.com/boxscores/201712310det.htm,away,8.0,False
2018,2018-09-23,D5QY6bOxfn8ZL,Green Bay,Packers,GB,17,14.0,12.37,13.83,-0.47,3.32,6.02,-3.37,17,100,0,27,45,0.6,265,2,0,91.435,340,4,25,1,11,115,1855,https://www.pro-football-reference.com/boxscores/201809230was.htm,away,7.0,False
2018,2018-10-07,D5QY6bOxfn8ZL,Green Bay,Packers,GB,23,-8.0,20.46,16.66,3.8,-4.76,-7.37,0.95,20,98,0,32,52,0.615,442,3,0,108.013,521,4,19,3,12,112,2000,https://www.pro-football-reference.com/boxscores/201810070det.htm,away,7.0,False
2018,2018-10-28,D5QY6bOxfn8ZL,Green Bay,Packers,GB,27,-2.0,7.93,10.35,-3.15,-14.06,-6.81,-7.25,19,106,2,18,30,0.6,286,1,0,102.917,359,3,33,1,2,10,1550,https://www.pro-football-reference.com/boxscores/201810280ram.htm,away,13.0,False
2018,2018-11-04,D5QY6bOxfn8ZL,Green Bay,Packers,GB,17,14.0,17.14,12.4,4.74,-4.92,-7.19,2.12,25,117,0,24,43,0.558,259,2,0,89.196,367,1,9,1,7,63,1954,https://www.pro-football-reference.com/boxscores/201811040nwe.htm,away,7.0,False
2018,2018-11-15,D5QY6bOxfn8ZL,Green Bay,Packers,GB,24,3.0,10.41,13.73,-0.2,-9.27,-8.37,-0.9,13,48,1,21,30,0.7,332,2,0,128.75,359,5,21,0,5,80,1542,https://www.pro-football-reference.com/boxscores/201811150sea.htm,away,4.0,True
2018,2018-11-25,D5QY6bOxfn8ZL,Green Bay,Packers,GB,17,7.0,10.38,19.47,-8.17,-0.78,-1.07,-0.37,19,82,1,17,28,0.607,198,1,0,94.048,254,4,26,1,4,20,1523,https://www.pro-football-reference.com/boxscores/201811250min.htm,away,10.0,False
2018,2018-12-16,D5QY6bOxfn8ZL,Green Bay,Packers,GB,17,-7.0,-1.33,-2.25,0.6,-6.61,-12.95,5.92,19,88,1,25,42,0.595,274,0,1,68.948,323,5,39,1,7,48,1777,https://www.pro-football-reference.com/boxscores/201812160chi.htm,away,7.0,False
2018,2018-12-23,D5QY6bOxfn8ZL,Green Bay,Packers,GB,44,-6.0,12.93,18.45,-5.51,-33.16,-24.67,-8.04,20,127,3,37,55,0.673,442,2,0,103.75,540,4,29,1,10,86,2059,https://www.pro-football-reference.com/boxscores/201812230nyj.htm,away,7.0,False
2019,2019-09-05,D5QY6bOxfn8ZL,Green Bay,Packers,GB,10,7.0,-9.57,2.26,-10.15,20.02,14.69,4.34,22,47,0,18,30,0.6,203,1,0,91.389,213,5,37,0,10,71,1863,https://www.pro-football-reference.com/boxscores/201909050chi.htm,away,14.0,False
2019,2019-10-06,D5QY6bOxfn8ZL,Green Bay,Packers,GB,34,10.0,9.21,9.33,1.5,-12.8,-8.89,-5.06,29,120,4,22,34,0.647,238,0,0,85.172,335,2,23,0,9,78,2203,https://www.pro-football-reference.com/boxscores/201910060dal.htm,away,10.0,False
2019,2019-10-27,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,-7.0,11.4,12.72,-1.32,-17.67,-17.26,-1.8,26,118,1,23,33,0.697,305,3,0,128.977,374,5,49,0,4,25,1993,https://www.pro-football-reference.com/boxscores/201910270kan.htm,away,7.0,False
2019,2019-11-03,D5QY6bOxfn8ZL,Green Bay,Packers,GB,11,16.0,16.68,11.04,5.64,5.74,2.4,0.62,11,45,0,23,35,0.657,161,1,0,85.536,184,3,22,0,8,45,1449,https://www.pro-football-reference.com/boxscores/201911030sdg.htm,away,7.0,False
2019,2019-11-24,D5QY6bOxfn8ZL,Green Bay,Packers,GB,8,30.0,10.66,8.7,1.96,14.62,16.97,-1.62,28,117,0,23,37,0.622,119,1,0,76.295,198,5,38,1,5,50,2116,https://www.pro-football-reference.com/boxscores/201911240sfo.htm,away,14.0,False
2019,2019-12-01,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,-18.0,0.75,-0.48,0.7,-15.72,-25.07,8.36,26,79,0,21,33,0.636,243,4,0,125.379,322,0,0,0,7,54,1723,https://www.pro-football-reference.com/boxscores/201912010nyg.htm,away,7.0,False
2019,2019-12-23,D5QY6bOxfn8ZL,Green Bay,Packers,GB,23,-12.0,-25.86,-22.06,-3.47,5.18,10.72,-5.54,32,184,2,26,40,0.65,216,0,1,68.333,383,3,17,3,2,20,2252,https://www.pro-football-reference.com/boxscores/201912230min.htm,away,8.0,False
2019,2019-12-29,D5QY6bOxfn8ZL,Green Bay,Packers,GB,23,3.0,8.54,9.64,-0.11,-1.53,7.64,-8.51,30,120,0,27,55,0.491,323,2,1,72.008,432,1,11,1,9,97,2096,https://www.pro-football-reference.com/boxscores/201912290det.htm,away,6.0,False
2019,2020-01-19,D5QY6bOxfn8ZL,Green Bay,Packers,GB,20,18.0,18.03,2.92,15.11,-5.47,-13.11,4.98,16,62,1,31,39,0.795,326,2,2,97.222,358,3,30,3,6,46,1873,https://www.pro-football-reference.com/boxscores/202001190sfo.htm,away,7.0,False
2020,2020-09-13,D5QY6bOxfn8ZL,Green Bay,Packers,GB,43,-12.0,19.11,10.66,9.11,-28.03,-21.34,-4.43,32,158,1,32,44,0.727,364,4,0,127.462,522,0,0,0,6,63,2476,https://www.pro-football-reference.com/boxscores/202009130min.htm,away,14.0,False
2020,2020-09-27,D5QY6bOxfn8ZL,Green Bay,Packers,GB,37,-7.0,14.59,15.19,-0.18,-19.67,-19.31,0.3,26,98,1,21,32,0.656,283,3,0,124.87,369,1,12,0,2,10,1900,https://www.pro-football-reference.com/boxscores/202009270nor.htm,away,7.0,False
2020,2020-10-18,D5QY6bOxfn8ZL,Green Bay,Packers,GB,10,28.0,15.29,12.29,2.77,21.73,20.69,0.53,21,94,1,16,35,0.457,160,0,2,35.417,201,5,53,2,6,76,1897,https://www.pro-football-reference.com/boxscores/202010180tam.htm,away,13.0,False
2020,2020-10-25,D5QY6bOxfn8ZL,Green Bay,Packers,GB,35,-15.0,1.7,5.32,-3.29,-20.19,-22.78,1.44,27,96,1,23,34,0.676,283,4,0,132.353,379,0,0,0,5,40,1734,https://www.pro-football-reference.com/boxscores/202010250htx.htm,away,7.0,False
2020,2020-11-05,D5QY6bOxfn8ZL,Green Bay,Packers,GB,34,-17.0,0.24,1.48,-2.14,-19.59,-22.56,2.97,31,111,0,25,31,0.806,305,4,0,147.245,405,1,11,0,5,45,2190,https://www.pro-football-reference.com/boxscores/202011050sfo.htm,away,4.0,True
2020,2020-11-22,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,-2.0,6.48,9.55,-3.8,-4.31,-9.1,4.72,18,66,1,27,38,0.711,311,3,1,110.746,367,1,10,4,7,45,1669,https://www.pro-football-reference.com/boxscores/202011220clt.htm,away,7.0,False
2020,2020-12-13,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,7.0,23.25,19.27,4.64,-13.36,-12.68,-0.54,31,120,1,26,33,0.788,290,3,0,133.586,410,0,0,0,12,68,2130,https://www.pro-football-reference.com/boxscores/202012130det.htm,away,7.0,False
2020,2021-01-03,D5QY6bOxfn8ZL,Green Bay,Packers,GB,35,19.0,22.83,24.03,-0.67,-4.91,-2.09,-2.82,19,79,1,19,24,0.792,240,4,0,147.917,316,1,3,1,4,30,1472,https://www.pro-football-reference.com/boxscores/202101030chi.htm,away,7.0,False
2021,2021-09-12,D5QY6bOxfn8ZL,Green Bay,Packers,GB,3,35.0,20.22,20.63,0.09,14.83,11.92,2.91,15,43,0,20,35,0.571,201,0,2,49.821,229,2,15,3,5,33,1524,https://www.pro-football-reference.com/boxscores/202109120nor.htm,away,14.0,False
2021,2021-09-26,D5QY6bOxfn8ZL,Green Bay,Packers,GB,30,-2.0,12.19,12.77,-0.26,-15.14,-18.3,2.02,25,100,1,23,33,0.697,261,2,0,113.321,353,1,8,0,7,87,1808,https://www.pro-football-reference.com/boxscores/202109260sfo.htm,away,6.0,False
2021,2021-10-10,D5QY6bOxfn8ZL,Green Bay,Packers,GB,25,4.0,9.92,8.49,2.46,-3.92,-5.9,1.98,22,133,0,27,39,0.692,344,2,1,102.938,466,2,11,1,2,10,2039,https://www.pro-football-reference.com/boxscores/202110100cin.htm,away,7.0,False
2021,2021-10-17,D5QY6bOxfn8ZL,Green Bay,Packers,GB,24,10.0,14.93,9.99,4.21,-4.93,-0.17,-5.42,31,154,1,17,23,0.739,195,2,0,127.989,323,3,26,0,3,51,1937,https://www.pro-football-reference.com/boxscores/202110170chi.htm,away,7.0,False
2021,2021-10-28,D5QY6bOxfn8ZL,Green Bay,Packers,GB,24,3.0,7.88,5.11,4.78,-9.86,-6.47,-2.66,34,151,1,22,37,0.595,184,2,0,90.372,335,1,0,0,7,60,2255,https://www.pro-football-reference.com/boxscores/202110280crd.htm,away,4.0,True
2021,2021-11-07,D5QY6bOxfn8ZL,Green Bay,Packers,GB,7,6.0,-6.84,-4.02,-0.79,0.97,1.5,-1.21,25,122,0,19,34,0.559,190,1,1,69.485,301,1,11,2,4,19,1893,https://www.pro-football-reference.com/boxscores/202111070kan.htm,away,10.0,False
2021,2021-11-21,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,2.0,25.39,29.36,-4.7,-22.41,-25.15,-0.51,19,95,0,23,33,0.697,385,4,0,148.359,467,2,13,0,8,92,1739,https://www.pro-football-reference.com/boxscores/202111210min.htm,away,7.0,False
2021,2021-12-19,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,-2.0,13.55,5.56,10.37,-19.33,-20.41,0.0,25,96,1,23,31,0.742,268,3,0,132.191,346,3,18,0,8,76,1870,https://www.pro-football-reference.com/boxscores/202112190rav.htm,away,7.0,False
2021,2022-01-09,D5QY6bOxfn8ZL,Green Bay,Packers,GB,30,-9.0,6.49,1.55,4.29,-16.74,-18.88,2.14,27,122,1,24,35,0.686,272,3,2,96.369,378,4,16,3,0,0,2019,https://www.pro-football-reference.com/boxscores/202201090det.htm,away,7.0,False
2022,2022-09-11,D5QY6bOxfn8ZL,Green Bay,Packers,GB,7,16.0,9.99,9.05,1.2,1.89,4.93,-3.37,18,111,1,26,39,0.667,260,0,1,74.733,338,4,33,2,2,10,1717,https://www.pro-football-reference.com/boxscores/202209110min.htm,away,14.0,False
2022,2022-09-25,D5QY6bOxfn8ZL,Green Bay,Packers,GB,14,-2.0,-9.14,1.42,-8.22,4.08,-3.14,6.89,25,67,0,27,35,0.771,255,2,1,103.869,315,1,7,2,8,65,2005,https://www.pro-football-reference.com/boxscores/202209250tam.htm,away,7.0,False
2022,2022-10-23,D5QY6bOxfn8ZL,Green Bay,Packers,GB,21,2.0,0.7,-0.18,1.21,-1.83,-5.49,3.34,12,38,0,23,35,0.657,194,2,0,98.988,232,0,0,1,9,69,1373,https://www.pro-football-reference.com/boxscores/202210230was.htm,away,7.0,False
2022,2022-10-30,D5QY6bOxfn8ZL,Green Bay,Packers,GB,17,-10.0,5.55,-1.18,7.06,-12.79,-6.47,-7.31,31,208,0,19,30,0.633,203,2,1,91.389,398,2,13,1,8,58,2028,https://www.pro-football-reference.com/boxscores/202210300buf.htm,away,7.0,False
2022,2022-11-06,D5QY6bOxfn8ZL,Green Bay,Packers,GB,9,-7.0,-5.25,-6.78,1.57,1.35,-5.7,5.72,25,106,0,23,43,0.535,291,1,3,53.537,389,1,8,3,8,81,2082,https://www.pro-football-reference.com/boxscores/202211060det.htm,away,7.0,False
2022,2022-11-27,D5QY6bOxfn8ZL,Green Bay,Packers,GB,33,7.0,20.82,-4.45,26.23,-11.56,-8.92,-2.95,21,106,1,17,25,0.68,253,3,2,107.167,342,3,17,2,4,35,1466,https://www.pro-football-reference.com/boxscores/202211270phi.htm,away,10.0,False
2022,2022-12-04,D5QY6bOxfn8ZL,Green Bay,Packers,GB,28,8.0,13.69,6.93,7.09,-7.73,-2.83,-5.57,32,175,2,18,31,0.581,182,1,0,85.685,357,0,0,0,2,20,1948,https://www.pro-football-reference.com/boxscores/202212040chi.htm,away,7.0,False
2022,2022-12-25,D5QY6bOxfn8ZL,Green Bay,Packers,GB,26,-6.0,-2.13,3.27,-5.4,3.46,-2.54,5.7,25,79,1,24,38,0.632,238,1,1,78.618,301,2,16,1,5,40,1920,https://www.pro-football-reference.com/boxscores/202212250mia.htm,away,6.0,False
2023,2023-09-10,D5QY6bOxfn8ZL,Green Bay,Packers,GB,38,19.0,8.05,16.59,-7.55,6.45,5.86,-1.07,32,92,1,15,27,0.556,245,3,0,123.225,329,1,8,0,9,90,1757,https://www.pro-football-reference.com/boxscores/202309100chi.htm,away,14.0,False
2023,2023-09-17,D5QY6bOxfn8ZL,Green Bay,Packers,GB,24,-1.0,7.85,9.37,-0.1,-13.12,-5.06,-7.89,21,84,0,14,25,0.56,151,3,0,113.5,224,1,11,0,7,40,1425,https://www.pro-football-reference.com/boxscores/202309170atl.htm,away,7.0,False
2023,2023-10-09,D5QY6bOxfn8ZL,Green Bay,Packers,GB,13,4.0,-1.23,2.92,-4.23,6.99,11.98,-5.31,25,110,1,16,30,0.533,182,0,3,32.222,285,2,7,3,3,18,1646,https://www.pro-football-reference.com/boxscores/202310090rai.htm,away,11.0,False
2023,2023-10-22,D5QY6bOxfn8ZL,Green Bay,Packers,GB,17,-2.0,11.33,12.12,0.68,-9.89,-12.29,1.74,29,137,0,22,32,0.688,194,2,1,92.448,331,0,0,1,7,56,1897,https://www.pro-football-reference.com/boxscores/202310220den.htm,away,13.0,False
2023,2023-11-12,D5QY6bOxfn8ZL,Green Bay,Packers,GB,19,4.0,7.06,-1.87,8.93,-8.81,-9.1,0.29,24,116,0,21,40,0.525,289,2,2,71.771,399,1,6,2,5,32,1767,https://www.pro-football-reference.com/boxscores/202311120pit.htm,away,7.0,False
2023,2023-11-23,D5QY6bOxfn8ZL,Green Bay,Packers,GB,29,8.0,9.91,15.44,-3.27,1.02,-0.96,1.98,22,109,0,22,32,0.688,268,3,0,125.521,377,0,0,0,7,60,1684,https://www.pro-football-reference.com/boxscores/202311230det.htm,away,4.0,True
2023,2023-12-11,D5QY6bOxfn8ZL,Green Bay,Packers,GB,22,3.0,2.39,8.39,-3.99,-0.04,-1.32,-0.72,25,123,1,25,39,0.641,218,1,1,76.656,326,2,15,3,4,39,1866,https://www.pro-football-reference.com/boxscores/202312110nyg.htm,away,8.0,False
2023,2023-12-24,D5QY6bOxfn8ZL,Green Bay,Packers,GB,33,4.0,19.16,15.8,4.04,-20.51,-14.95,-2.81,34,162,2,17,28,0.607,219,2,0,109.077,369,1,12,0,6,67,1719,https://www.pro-football-reference.com/boxscores/202312240car.htm,away,7.0,False
2023,2023-12-31,D5QY6bOxfn8ZL,Green Bay,Packers,GB,33,-23.0,-14.27,-16.05,1.88,-22.54,-18.18,-4.36,39,177,1,25,34,0.735,293,3,0,128.676,470,0,0,1,4,32,2252,https://www.pro-football-reference.com/boxscores/202312310min.htm,away,7.0,False
2023,2024-01-14,D5QY6bOxfn8ZL,Green Bay,Packers,GB,48,19.0,27.79,25.86,1.25,-11.47,-6.37,-6.43,33,143,3,16,21,0.762,272,3,0,157.242,415,0,0,0,7,66,1735,https://www.pro-football-reference.com/boxscores/202401140dal.htm,away,7.0,False
2023,2024-01-20,D5QY6bOxfn8ZL,Green Bay,Packers,GB,21,4.0,12.57,8.06,5.77,-5.63,-7.78,2.88,28,136,0,21,34,0.618,194,2,2,72.426,330,0,0,2,1,5,1819,https://www.pro-football-reference.com/boxscores/202401200sfo.htm,away,6.0,False
2024,2024-09-06,D5QY6bOxfn8ZL,Green Bay,Packers,GB,29,5.0,11.27,13.95,-4.62,-10.53,-4.58,-8.27,21,163,1,17,35,0.486,260,2,1,80.655,414,2,9,1,10,71,1633,https://www.pro-football-reference.com/boxscores/202409060phi.htm,away,14.0,False
2024,2024-09-22,D5QY6bOxfn8ZL,Green Bay,Packers,GB,30,-16.0,-9.81,-8.98,-1.29,-4.57,-4.62,-0.27,37,188,1,13,19,0.684,202,1,0,120.943,378,3,12,0,10,75,1948,https://www.pro-football-reference.com/boxscores/202409220oti.htm,away,7.0,False
2024,2024-10-06,D5QY6bOxfn8ZL,Green Bay,Packers,GB,24,-6.0,-0.39,-5.66,8.66,-2.84,-1.19,-1.45,30,126,1,15,26,0.577,224,2,1,95.673,328,2,22,1,7,39,1639,https://www.pro-football-reference.com/boxscores/202410060ram.htm,away,7.0,False
2024,2024-10-27,D5QY6bOxfn8ZL,Green Bay,Packers,GB,30,-3.0,5.42,7.41,-0.36,-10.14,-9.53,1.12,39,170,2,18,27,0.667,252,1,1,93.441,422,1,0,1,3,20,2049,https://www.pro-football-reference.com/boxscores/202410270jax.htm,away,7.0,False
2024,2024-11-17,D5QY6bOxfn8ZL,Green Bay,Packers,GB,20,1.0,13.66,12.84,0.17,-16.11,-6.59,-11.17,25,106,2,13,17,0.765,261,1,1,112.99,366,1,1,1,3,25,1419,https://www.pro-football-reference.com/boxscores/202411170chi.htm,away,14.0,False
2024,2024-12-05,D5QY6bOxfn8ZL,Green Bay,Packers,GB,31,-3.0,11.75,8.79,2.88,-13.69,-18.18,4.49,24,99,3,12,20,0.6,206,1,0,111.667,298,1,7,1,7,59,1434,https://www.pro-football-reference.com/boxscores/202412050det.htm,away,7.0,False
2024,2024-12-15,D5QY6bOxfn8ZL,Green Bay,Packers,GB,30,-17.0,-13.45,-16.07,2.62,-11.94,-18.45,5.24,34,140,1,20,27,0.741,229,2,0,123.843,369,0,0,1,5,27,1978,https://www.pro-football-reference.com/boxscores/202412150sea.htm,away,10.0,False
2024,2024-12-29,D5QY6bOxfn8ZL,Green Bay,Packers,GB,25,3.0,14.06,20.68,-6.05,-2.07,-4.65,2.57,24,104,2,19,30,0.633,185,1,0,91.667,271,3,18,1,7,51,1470,https://www.pro-football-reference.com/boxscores/202412290min.htm,away,6.0,False
2024,2025-01-12,D5QY6bOxfn8ZL,Green Bay,Packers,GB,10,12.0,3.17,1.81,2.02,3.29,2.88,-0.94,25,107,1,20,33,0.606,212,0,3,41.477,302,2,17,4,8,85,1767,https://www.pro-football-reference.com/boxscores/202501120phi.htm,away,7.0,False
2015,2015-09-20,UI0Ax4HUEXFh6,Houston,Texans,HOU,17,-7.0,-7.98,-8.41,0.56,-2.49,2.37,-3.95,23,61,1,27,58,0.466,244,1,1,56.968,300,1,5,1,10,70,1651,https://www.pro-football-reference.com/boxscores/201509200car.htm,away,7.0,False
2015,2015-10-04,UI0Ax4HUEXFh6,Houston,Texans,HOU,21,-28.0,-10.28,-2.32,-7.63,-18.29,-15.07,-3.21,17,54,1,29,57,0.509,382,2,1,76.791,428,1,8,4,5,35,1448,https://www.pro-football-reference.com/boxscores/201510040atl.htm,away,7.0,False
